protocol,flow_duration,total_packets,total_bytes,bytes_per_sec,mean_pkt_len,std_pkt_len,max_pkt_len,min_pkt_len,uplink_packet_count,uplink_byte_count,uplink_mean_size,uplink_std_size,downlink_packet_count,downlink_byte_count,downlink_mean_size,downlink_std_size,uplink_downlink_ratio,uplink_bytes_ratio,iat_mean,iat_std,iat_max,first_10_pkts_len_mean,first_10_pkts_len_std,pkt_len_entropy,label,source_file
tcp,1.0294389724731445,29,16635,16159.287189250032,573.6206896551724,2082.225142912945,11497,66,15,1893,126.2,127.99854165835903,14,14742,1053.0,2918.7618216340593,1.0714285714285714,0.1284086284086284,0.03676567758832659,0.1037402332706861,0.44251203536987305,271.5,414.88462251570616,0.4310167689753772,proxy,proxy_www_python_org_010.pcap
tcp,0.1017301082611084,25,5234,51449.86169252871,209.36,299.50156994580175,1487,66,14,1827,130.5,131.44023628358903,11,3407,309.72727272727275,404.8326457616532,1.2727272727272727,0.5362488993249193,0.004238754510879517,0.009611302440162514,0.033653974533081055,285.2,427.58082276921635,1.1063137138648347,proxy,proxy_www_aliyun_com_005.pcap
tcp,1.0240130424499512,29,5302,5177.66842824088,182.82758620689654,268.655922615234,1412,54,15,1881,125.4,128.40913778492038,14,3421,244.35714285714286,352.87585982747476,1.0714285714285714,0.5498392282958199,0.036571894373212545,0.10287870229340482,0.441450834274292,269.7,409.86316009126756,0.9945637531514427,proxy,proxy_www_ubuntu_com_009.pcap
tcp,1.3479149341583252,35,90861,67408.5565026669,2596.0285714285715,8118.631399391384,32834,66,18,2085,115.83333333333333,118.84502046315988,17,88776,5222.117647058823,11057.894283549611,1.0588235294117647,0.023486077318194108,0.03964455688700957,0.13388005639777656,0.6943819522857666,269.9,411.6205655697975,0.5007115883735379,proxy,proxy_www_ietf_org_008.pcap
tcp,0.3279569149017334,31,63490,193592.50290247326,2048.064516129032,7193.075644093014,32834,54,16,1950,121.875,125.22773005608622,15,61540,4102.666666666667,9936.516476557006,1.0666666666666667,0.03168670783230419,0.010931897163391113,0.0298021585591677,0.1404249668121338,274.8,423.51264443933667,0.409633443977211,proxy,proxy_www_xjtu_edu_cn_014.pcap
tcp,0.29183101654052734,36,197395,676401.714732016,5483.194444444444,11732.779079758282,32834,66,19,2089,109.94736842105263,116.74960776862346,17,195306,11488.588235294117,14938.635405271336,1.1176470588235294,0.010696035964076884,0.008338029044015066,0.017066452109188283,0.07280588150024414,334.8,598.2265122844356,0.7583594919230799,proxy,proxy_www_jd_com_011.pcap
udp,0.15363788604736328,36,11816,76908.11364299414,328.22222222222223,432.549490496053,1494,122,16,2736,171.0,122.95934287397603,20,9080,454.0,537.6690431854897,0.8,0.3013215859030837,0.004389653887067522,0.008938806012436141,0.04213595390319824,599.2,603.3693396254073,1.034329199811768,vpn,vpn_www_bilibili_com_004.pcap
udp,0.2382800579071045,320,205416,862078.0177923373,641.925,634.1282948859796,1494,122,83,10926,131.63855421686748,58.56117763177713,237,194490,820.632911392405,647.0048782685784,0.350210970464135,0.05617769551133735,0.0007469594291758761,0.002634911023086766,0.021014928817749023,599.2,603.3693396254073,1.1564549726379663,vpn,vpn_www_xidian_edu_cn_013.pcap
udp,0.333331823348999,128,79372,238117.07865917552,620.09375,619.8719554964053,1494,106,36,5176,143.77777777777777,85.51254330054974,92,74196,806.4782608695652,638.9194253864143,0.391304347826087,0.06976117310906248,0.002624660026370071,0.009969576492192161,0.046254873275756836,599.2,603.3693396254073,1.354442411043098,vpn,vpn_www_xjtu_edu_cn_014.pcap
udp,0.3845100402832031,32,11396,29637.717630485033,356.125,436.75506222023347,1494,122,14,2492,178.0,129.9494407177543,18,8904,494.6666666666667,531.1442574501039,0.7777777777777778,0.279874213836478,0.01240354968655494,0.028567555336666262,0.14864110946655273,599.2,603.3693396254073,1.160897117295888,vpn,vpn_y_qq_com_017.pcap
udp,0.16003799438476562,33,12870,80418.40345148143,390.0,494.6040963449576,1494,122,14,2508,179.14285714285714,132.72897043161578,19,10362,545.3684210526316,595.8258497357231,0.7368421052631579,0.24203821656050956,0.005001187324523926,0.010419171780203297,0.03578495979309082,599.2,603.3693396254073,0.9892100846279925,vpn,vpn_www_baidu_com_003.pcap
udp,0.28731393814086914,184,115024,400342.5686351634,625.1304347826087,625.0812332842498,1494,122,72,9568,132.88888888888889,61.43911972106018,112,105456,941.5714285714286,619.3391309966402,0.6428571428571429,0.09072978303747535,0.0015700215198954598,0.009344989420647471,0.11588478088378906,578.8,575.5798467632445,1.2579939106171745,vpn,vpn_www_xa_gov_cn_019.pcap
udp,0.18038105964660645,63,32946,182646.6706900722,522.952380952381,569.9259608993342,1494,122,21,3346,159.33333333333334,109.33797899537768,42,29600,704.7619047619048,618.1277341226568,0.5,0.11304054054054054,0.002909371929783975,0.00788353852109468,0.02975296974182129,578.8,575.5798467632445,1.4798523743776053,vpn,vpn_mail_163_com_015.pcap
udp,0.06704998016357422,29,9978,148814.36169940405,344.0689655172414,432.7115732085115,1494,122,13,2370,182.30769230769232,133.88823388034376,16,7608,475.5,535.0436898048607,0.8125,0.3115141955835962,0.0023946421486990793,0.004008783908816868,0.019201040267944336,596.4,599.2614120732287,1.1063667712836145,vpn,vpn_www_doubao_com_016.pcap
udp,0.10331988334655762,27,8614,83372.1421375085,319.037037037037,382.9423592136416,1494,122,12,2232,186.0,138.10141201305655,15,6382,425.46666666666664,472.458233309805,0.8,0.3497336258226261,0.003973841667175293,0.0070699547092688084,0.028441905975341797,462.0,536.5966828074882,1.1164183955577662,vpn,vpn_www_aliyun_com_005.pcap
udp,1.061384916305542,29,8554,8059.281669250283,294.9655172413793,364.50613568069116,1494,122,14,2492,178.0,129.9494407177543,15,6062,404.1333333333333,465.21419678346984,0.9333333333333333,0.4110854503464203,0.037906604153769355,0.07582631181306149,0.21028804779052734,486.0,526.1178575186362,1.1323973748064928,vpn,vpn_www_ubuntu_com_009.pcap
